,polarity,subjectivity
Blake's Worried Blues_Blind Blake_2000,0.0,0.0
Blank Eye Stare_Martriden_2006,-0.028253119429590027,0.6019607843137255
Bleeding Love_Sandi Thom_2012,0.21483585858585855,0.5116161616161616
Bleeds In Blue (Album Version)_Home Town Hero_2002,0.2840909090909091,0.4636363636363636
BLEEDS NO MORE (Live Version)_Silverstein_2006,-0.42053571428571423,0.5816220238095239
Blessed Assurance_Glad_1993,0.28819444444444453,0.5777777777777778
Blink Of An Eye (Alternative)_Berlin_2002,0.08000000000000002,0.5225000000000002
Bloco Da Solidao (1996 Digital Remaster)_Maysa_1974,0.0,0.0
Blood Children (an Introduction) (Album Version)_Atreyu_2004,0.0,0.0
Bloodshed_Bruisers_1989,0.22416666666666668,0.42416666666666664
Bloody Pig Pile (Live)_Dropkick Murphys_2002,-0.147989417989418,0.46306878306878296
Blue Blue Day_Don Gibson_1987,0.07727272727272727,0.30340909090909085
Blue Moon_T-Bone_1990,0.013888888888888895,0.5111111111111111
Blue Orchid_The White Stripes_2005,-0.059523809523809514,0.29523809523809524
Blue Skies_Blue October_2009,0.17169273378950797,0.44494949494949476
Blueberry Hill_Gene Autry_1992,0.38749999999999996,0.6375
Blues As Blues Can Get_Chris Farlowe_2006,-0.18650793650793648,0.5516865079365079
Blues Do Elevador_Zeca Baleiro_2000,0.0,0.0
Blues_Terry Callier_2001,0.23421717171717174,0.5336805555555556
BlÃ¥sut_Sofia Karlsson_2009,0.0,0.0
Boar Hog Blues_Jazz Gillum_1997,-0.014087301587301596,0.3484126984126984
Boat Day At the Marina_Forensics_2004,0.4,0.7
Bobby's Girl (Previously Unreleased Demo - Stereo)_Marcie Blane_1988,0.41714285714285715,0.7071428571428571
Bolero Militar_Bersuit Vergarabat_1996,0.0,0.0
Bolivian Surf_Bersuit Vergarabat_1996,0.0,0.0
Bonnie Mae_Solas_2000,0.03653968253968253,0.7003174603174603
Bonus Beats (2002 Digital Remaster)_NWA_1989,0.0,1.0
Boo Hoo_KT Tunstall_2005,0.2036281179138322,0.5071995464852608
Boogie Man_Freddie King_1973,0.08252314814814814,0.3435185185185185
Books & Books_The Almost_2009,-0.10694444444444445,0.5736111111111112
Boomerang (Reprise)_Cirrus_2002,0.375,0.375
Bootleg Rum Dum Blues_Blind Blake_1968,-0.03702651515151513,0.6081755050505051
Boots The Monkey_Dora The Explorer_0,0.028968253968253962,0.45820105820105816
Boring_Lifer_2001,-0.05021551724137932,0.42068965517241375
Born and Raised In Compton_DJ Quik_1991,-0.06221853082318196,0.4419804355850868
Born To Be Together_The Ronettes_1991,0.34545454545454546,0.6454545454545454
Born To Run_Suzi Quatro_1995,0.051021579430670344,0.35744949494949496
Borrow Mine_Bebo Norman_2004,-0.017483660130718972,0.46062091503267977
Boulevard St Germain_Bloomfield_2006,0.0,0.0
Bounce Back_DJ Spinn_2008,0.0,0.0
Boxed In (Subzero)_Hatebreed_2009,-0.17083333333333336,0.4430555555555556
Boxing Day_The Pineapple Thief_2006,0.0,0.0
Boys_Britney Spears feat Pharrell Williams_2001,-0.16674242424242422,0.7616666666666667
Break The Ice_Britney Spears_2007,0.2529593758407318,0.7205676620930863
Breakdown [Live with Brett Dennen & Mason Jennings]_Missy Higgins_0,0.4,0.75
Breakin' Dishes_Rihanna_2007,0.029276895943562604,0.5768077601410935
Breakin' It_Mindy McCready_1996,0.32275132275132273,0.3746031746031746
Breakin'_Milk Inc_2006,-0.03181818181818181,0.5696969696969696
Breaking Down The Walls Of Heartache_Dexys Midnight Runners_1991,0.012549603174603156,0.3785714285714286
Break_Orbit_1999,-0.19999999999999996,0.7999999999999997
Breathe Easy_Williamson_2005,0.2948979591836735,0.503826530612245
Breathe Me In_Candlebox_2008,0.37666666666666665,0.5066666666666667
Breathless_Lifer_2001,-0.4022727272727273,0.45
Bricks And Mortar_The Jam_1977,0.054276895943562595,0.3021164021164021
Bridge To Canada_Noisettes_2006,0.21592731829573938,0.5299289891395155
Bright Lights_ Big City_Jim Jones  Max B_2006,-0.0730031957036674,0.4772237196765497
Brighten Your Night With My Day_James Taylor_1970,0.06230158730158731,0.5202876984126984
Brillantin' Brutal'_Falco_1984,-0.5833333333333334,0.6861111111111112
Bring It On_Goose_2006,0.12551020408163263,0.5565759637188208
Bring Out Your Dead_Cadacross_2002,0.032407407407407406,0.36666666666666664
Britney_Bebo Norman_2008,-0.05740740740740744,0.3101851851851852
Bro Bill  (LP Version)_Cactus_1996,-0.061782661782661785,0.35299145299145296
Broderskapets ring_Dimmu Borgir_1996,-0.07214285714285715,0.605
Broke Down On The Brazos (Album)_Gov't Mule_2009,-0.10444444444444445,0.2911111111111111
Broke Down_Radio Moscow_2009,-0.09786324786324789,0.38504273504273495
Broken Boy Soldier (KCRW Version)_The Raconteurs_2006,0.004444444444444429,0.3088888888888889
Broken Promises (album version)_Moments In Grace_2004,-0.1746794871794872,0.32893772893772893
Broken Radio_Jesse Malin_2007,0.276875,0.5075
Brooklyn On A Saturday Night_Neil Diamond_1984,0.21406525573192237,0.4643738977072311
Brother_Alice In Chains_1992,0.019791666666666666,0.6052083333333333
Brother_Steve Vai_1996,0.1460978835978836,0.6775793650793651
Bruk Out and Wine_Elephant Man_2004,0.1120478139172335,0.4024543908472478
Bruttosozialprodukt_Geier Sturzflug_1982,0.0,0.0
Bubble Music_Cam'Ron_2004,0.015927579365079363,0.34172619047619046
Bubblegum_Helen Love_1997,-0.04,0.5166666666666667
Bubbles in My Beer_Bob Wills_1991,-0.06166666666666668,0.36
Bubblin' (Anita Demo)_Camp Lo_2016,0.10444783787640932,0.4463868036725179
Bubulina_Sui Generis_1975,0.1,0.525
Bucket's Got A Hole In It_Washboard Sam_2002,0.1881998556998557,0.5033910533910534
Buckle Down (2002 Digital Remaster)_Red Hot Chili Peppers_1990,0.17149431764816378,0.38707147553301396
Building_Funeral For A Friend_2008,0.08148148148148147,0.34074074074074073
Bull Dog_The Shangri-Las_1964,-0.2816542288557212,0.3970149253731346
Bullet Proof  I Wish I Was (Acoustic)_Radiohead_1995,0.0,0.0
Bullmoose (LP Version)_Bobby Darin_2008,0.13735606600189934,0.33670465337132005
Bully Bully (LP Version)_Off Broadway_1979,-0.057860082304526765,0.45230452674897126
Bumbo Red_Capleton_1990,0.42822781385281383,0.5094155844155843
Burn 'Em Down (LP Version)_Sick Of It All_1997,-0.07055852644087941,0.35437091503267987
Burning In The Aftermath_The Suicide Machines_2003,0.07500000000000001,0.775
Burning Skies_Tones On Tail_1987,0.1972972972972973,0.527027027027027
Bury Your Head (Acoustic)_Saosin_2005,0.053086419753086415,0.29135802469135796
Bury Your Head_Saosin_2005,0.053086419753086415,0.29135802469135796
Bury You_Lollipop Lust Kill_2000,-0.005999999999999997,0.6880000000000002
Bush_David Banner_2003,-0.15288461538461537,0.5298076923076925
Bust At You [featuring Baby_ Scarface & Tony Sunshine] (edited album version)_Fat Joe_2002,0.03291361416361417,0.4836614774114775
But You Are_Lauren Wood_2007,-0.15136363636363637,0.7154545454545456
By My Spirit  ()_Eden's Bridge_1997,0.2,0.65
Bye Bye_Vilma Palma e Vampiros_1992,0.0,0.0
BYOB (Explicit Album Version)_Yung Joc_2007,0.2626602564102564,0.5320512820512822
C'est La Vie_Marc Lavoine_1989,0.5,1.0
C'est Moi_Rupa and the April Fishes_2009,0.0,0.0
C'est Toujours Le Matin_Cali_2003,-1.0,1.0
C30 C60 C90 Go_Bow Wow Wow_2003,0.07999090281698977,0.40229311751050884
Cabiria_Hot Club Of Cowtown_2009,0.06085858585858587,0.3477777777777778
Cadillac Walk (Album Version)_Willy DeVille_2009,0.06940836940836938,0.5037518037518036
CadÃª O Meu Amor_Quinteto Violado_2013,0.0,0.0
Cajun Baby (LP Version)_Commander Cody And His Lost Planet Airmen_1975,-0.042640692640692646,0.3214285714285715
California_ Gracefully_Every Time I Die_2001,0.03388888888888888,0.445
Call Me_Mint Condition_1999,0.20555555555555557,0.49166666666666675
Call Of Da Wild_OutKast_1994,-0.03655997382269968,0.46842137896825403
Call On Me_Bad Company_1975,0.22147435897435902,0.6711538461538461
Call The Police_John Wayne_1995,0.0,0.0
Calla_Mazz_1982,0.0,0.0
Calm Da Seas_Dave Hollister_2008,0.1177777777777778,0.5655555555555556
Camino_Gipsy Kings_1989,0.0,0.0
Camisa Amarela_Gal Costa_1980,0.0,0.0
Campeones De La Vida_Alejandro Lerner_1999,0.0,0.0
Can You Dance With Me_Andrew WK_2006,0.03349999999999999,0.4165
Can You Feel It_Lee Ritenour_1998,-0.15848214285714285,0.35357142857142854
Can You Hear Me_Enrique Iglesias_2008,-0.26875,0.6006944444444444
Can You Hear The Angels_Virtue_2003,-0.06939112928061097,0.5500246366100024
Can't Break a Dead Girl's Heart_Zombina and The Skeletones_2002,-0.041163003663003656,0.4120421245421245
Can't Break This Man_Borialis_2004,-0.38892857142857146,0.6564285714285715
Can't Happen Here_Rainbow_1981,0.12899305555555554,0.49513888888888885
Can't Make You Love Me_Britney Spears_2000,0.38720538720538716,0.6148148148148147
Can't Stop Cocoa Tea_Cocoa Tea_1991,0.12327501202501205,0.42933140933140934
Can't Stop Lovin' You (Remastered Album Version)_Van Halen_1995,0.10833333333333332,0.7273809523809524
Can't Take My Eyes Off You_Muse_2002,0.3033004258614015,0.5648180410375533
Cancion De Amor Eterno_Carlos Vives_2000,0.0,0.0
Cancion De Amor_2 Minutos_1999,0.0,0.0
Cancion Para Mi Muerte_Sui Generis_1973,0.0,0.0
Candy Man_Hot Tuna_1971,0.13636363636363635,0.45454545454545453
Cannibal (Dance Mix)_Reel Big Fish_2007,0.09310606060606061,0.4584090909090908
Canta Brasil_Gal Costa_1981,0.0,0.0
Canta Una CanciÃ³n De Amor_Alejandro Lerner_1984,0.0,0.0
Cantares_Raphael_2008,0.0,0.0
Canto Triste_Edu Lobo_1967,0.0,0.0
Caray (con Loquillo_ directo Enjoy 07)_Jaime Urrutia_1997,1.0,0.5
Caray_Gabinete Caligari_1993,0.0,0.0
Career Suicide (CD)_The Cliks_2009,0.0031746031746031555,0.32063492063492066
Careful In Career_Simple Minds_1981,0.06923076923076922,1.0
Careless Whisper_Kenny G Featuring Brian McKnight_2005,0.0811111111111111,0.6155555555555555
Care_Sizzla_2006,0.2055729166666667,0.45180555555555557
Caribou Lou_Tech N9ne_2006,-0.12400722789115645,0.6077267573696145
Carita De Rosa_Gertrudis_2003,0.0,0.0
Carolan's Concerto_The Chieftains_1971,0.0,0.0
Carry The Weight_Xzibit_1996,-0.15120317163108363,0.48832480650662463
Catalyst (LP Version)_Epidemic_2002,-0.2435185185185185,0.5921296296296296
Catharsis Of A Heretic_The Ocean_2010,-6.938893903907228e-18,0.3614583333333333
Catholic Knees (Album Version)_Taking Back Sunday_2009,0.24434523809523814,0.47053571428571417
Caught In A Dream (Album Version)_Alice Cooper_1971,0.14081632653061224,0.1479591836734694
Caught In A Dream_Tesla_2004,0.08587498360225634,0.5079365079365079
Caught In The Crossfire_April Wine_1981,-0.06623048668503215,0.43348255280073467
Caught In The Rain_Martin Sexton_1996,0.03561894454751598,0.41764326942898367
Caution_Maxi Priest_1991,0.18277698863636363,0.5553503787878787
Cavalleria Rusticana_William Orbit_2000,0.0,0.0
Cave It In_Margaret Becker_1998,-0.2888888888888889,0.7666666666666667
Caviglia_The Mars Volta_2005,0.0,0.0
CB4 (Instrumental Mix)_Slum Village_2000,0.056995884773662554,0.44362139917695476
CB4_Slum Village_2000,0.056995884773662554,0.44362139917695476
Celebration (The Plan Album Version)_Raze_2000,0.6413533834586465,0.5685463659147868
Cellular Phone_Bounty Killer_1995,0.2568402777777778,0.5187301587301588
Celluloid Heroes_Bon Jovi  Ray Davies_2002,-0.0943121693121693,0.44272486772486774
Cendrier_Java_2003,0.18680555555555556,0.4444444444444445
Century City Rag_The Last_1979,-0.10306666916961028,0.5767732594203182
Cerilene_Sister Hazel_1997,0.25378787878787884,0.5351010101010101
Certain Things We Do_Lost Boyz_1997,0.17636825396825395,0.5486793650793651
Certified Gangstas (featuring Jim Jones Camron & Bezell)_The Game feat Jim Jones Camron and Bezell_2003,0.07069136745607334,0.5307282913165267
Chain (Album Version)_The Fire Theft_2003,0.19999999999999998,0.9
Chains (LP Version)_THE COOKIES_1992,0.432051282051282,0.7115384615384616
Chains Chains (Live In Hammersmith)_UFO_1987,0.10902777777777777,0.5026909722222221
Chains Of Love_Joe Turner_2009,0.41111111111111115,0.5777777777777777
Champagne & Reefer_Bongzilla_2005,0.16417548500881834,0.5723544973544973
Change Clothes_Jay-Z_2003,0.20679740210990213,0.6095121095121094
Change The Way (Highlands Album Version)_White Heart_1995,0.2972409277964833,0.5656659184436962
Change You or Change Me (Amended Version)_Fabolous_2003,-0.015173692427790791,0.4802595628415301
Changed My Life_Baby Bash  Grimm_2003,0.2624716553287982,0.5125708616780045
Chant For Eschaton 2000_Behemoth_1999,0.12782585470085472,0.5381196581196581
Charly (Trip Into Drum And Bass Version) (Remastered)_The Prodigy_1991,0.0,0.0
Chase The Light_Dope Stars Inc_2006,-0.02665470494417863,0.7629984051036685
Chase_Leona Naess_2000,0.19214285714285714,0.6321428571428571
Chasing Cars_Snow Patrol_2006,0.2222222222222222,0.5333333333333333
Chasing Monsters_John Wesley_2001,0.09575757575757576,0.44666666666666655
Chasing Windmills_Heavy D_2008,0.12068589264712946,0.5184907834101388
Chatma_Tinariwen_2003,-0.026666666666666665,0.5716666666666668
Check 1_2_EPMD_1999,-0.061702127659574474,0.4794326241134752
Check It (Explicit)_Lords Of The Underground_1993,0.32272727272727275,0.6999999999999998
Check On It_BeyoncÃ© feat Slim Thug_2005,0.17264957264957265,0.44316239316239314
Cheer_Descendents_1986,0.3433691756272402,0.6082437275985664
Chega De Sausade_Elizete Cardoso_0,0.0,0.0
Chelsea Girl (Live)_Simple Minds_2004,0.16041666666666668,0.4809027777777779
Cherry Pie_Warrant_1997,0.20813095238095233,0.488547619047619
Cherry_UFO_1978,0.22967032967032963,0.5565934065934066
Chi Chi Man_TOK_2001,0.10902255639097745,0.46691729323308273
Chicago Bound Blues_Bessie Smith_1991,-0.12288359788359787,0.3617724867724868
Child Of My Kingdom_Arthur Brown_1968,0.28955555555555557,0.626
Chime (edit)_Orbital_1990,0.0,0.0
China Doll_Slim Whitman_2002,0.26249999999999996,0.925
Chlore_Pascal Obispo_1994,0.0,0.0
Chocolate_Snow Patrol_2003,0.05625000000000001,0.5662840136054421
CHOKECHAIN (Amended Album Version)_3OH!3_2008,-0.08021978021978023,0.5677197802197803
Christe Eleison (Christ Have Mercy) (Center Of My Universe Album Version)_Michelle Tumes_2000,0.4,0.1
Christina The Astonishing (2010 Digital Remaster)_Nick Cave and The Bad Seeds_2007,0.08235294117647059,0.6
Christlike Roche_The Roches_1995,-0.1301923076923077,0.39442307692307693
Christmas All Over Again_Tom Petty And The Heartbreakers_1995,0.12042620078334362,0.4477169655741084
Christmas In Jamaica_Toni Braxton Featuring Shaggy_2001,0.30480205278592376,0.43225806451612886
Church_ I'm Fully Saved Today_Blind Willie Johnson_1991,0.07173913043478261,0.6144927536231879
Cicada_Silverchair_1995,-0.13680555555555557,0.5222222222222223
Cien Anos_Selena_2000,0.0,0.0
Cierro Mis Ojos_Raphael_1967,0.0,0.0
Cincinnati Ohio_Connie Smith_2001,0.2533333333333333,0.38
City Headache_Scott Matthews_2006,-0.12111111111111113,0.4177777777777778
City Of Screaming Statues_At The Gates_1991,0.152962962962963,0.5425925925925926
Clap Ur Handz_K-OS_2004,0.11145299145299144,0.535982905982906
Class Act_James Hunter_2008,0.2103607503607504,0.3743506493506493
Class Compromise (&History's Glory)_The Business_2001,-0.16180555555555554,0.5333333333333333
Clavelitos_Joselito_2001,0.0,0.0
Cleansing_The Color Red_2002,0.34285714285714286,0.6678571428571429
Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls_Pelle Carlberg_2007,0.04431818181818183,0.661111111111111
Climax (Instrumental Mix)_Slum Village_2016,0.1586233576365155,0.5857717209690891
Close To Me_M_2004,0.18928571428571425,0.48214285714285704
Close To You_Rick Astley_2005,0.03287037037037036,0.3907407407407408
Close Up_Charles Williams_2001,0.09684672619047628,0.5267741071428573
Close Your Eyes_Atomic Rooster_1972,0.27944444444444444,0.6505555555555556
Closed Eyes_Bury Your Dead_2009,-0.14426807760141094,0.6844797178130512
Closing Scene_The Radio Dept_2007,0.0,0.0
Clothes Of Sand_Solas_2002,0.011851851851851843,0.5737037037037036
Clown_Mariah Carey_2002,0.0824820788530466,0.4017025089605736
CNN War Theme_Monster Magnet_2004,0.09880952380952379,0.5452380952380952
Co-Pilot (Album Version)_Letters To Cleo_1997,0.2940740740740741,0.6048148148148148
Coffee Blues_Mississippi John Hurt_1966,0.3509259259259259,0.5151058201058202
COG To The ATL_DJ Taz_1997,-0.10674015906574046,0.5431566495519985
Coke (Live)_Flickerstick_2001,0.05067952249770431,0.4685353535353535
Cold Blood (LP Version)_Kix_1989,-0.06463844797178131,0.6667548500881835
Cold Shot_Stevie Ray Vaughan And Double Trouble_1985,-0.18564814814814815,0.6987654320987652
Cold Stares Of Dead Eyes_ The_Soul Embraced_2002,-0.3000000000000001,0.6142857142857142
Cold Youth_Cut Copy_2008,-0.12666666666666668,0.65
Cold_ Cold Heart_Charlie Rich_1967,-0.33117283950617277,0.803395061728395
Collecting Dust_Life Long Tragedy_2008,-0.18623737373737373,0.5358585858585858
Collides With Beauty_ATB_2004,0.1788510101010101,0.4190656565656564
Collide_Howie Day_2003,0.11228070175438597,0.475438596491228
Colombine_Georges Brassens_1956,0.575,0.925
Colonel Brown (1999 Digital Remaster)_Tomorrow_1995,-0.05358796296296297,0.42486772486772484
Colorblind_Hotwire_0,-0.1425925925925926,0.6703703703703704
Colour My XTC_Jeff Scott Soto_1994,0.43548951048951046,0.5131701631701632
Columbia_Oasis_1995,-0.05740623013350287,0.33253867344776433
Coma_Aesop Rock_2001,-0.060009212018140586,0.41760912698412705
Come ALong_Johnny Osbourne_1998,0.045,0.4499999999999999
Come Around (Acoustic)_Sister Hazel_2008,0.27496947496947494,0.3305250305250305
Come Around (LP Version)_Sister Hazel_2003,0.27496947496947494,0.3305250305250305
Come Emmanuel (House Of Worship Album Version)_Twila Paris_2003,0.2681818181818182,0.45
Come Home With Me_Cam'Ron  Juelz Santana  Jimmy Jones_2002,0.002585151975395882,0.4159802257363233
Come Live With Me (12'' Extended Version) (2006 Digital Remaster)_Heaven 17_1983,-0.0341919191919192,0.4844444444444445
Come Monday_Barry Manilow_2001,0.12269767992424241,0.5261363636363636
Come Next Monday_KT Oslin_1993,-0.08645833333333333,0.21432291666666667
Come On (Pt III)_Stevie Ray Vaughan And Double Trouble_1999,0.48409090909090907,0.675
Come On (Sessions@AOL Version)_Ben Jelen_2004,0.1259469696969697,0.41874999999999996
Come On Back Home_Cece Winans_1998,0.15673701298701298,0.43599837662337654
